idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
1633,81.65,-14.612656454356513,7.000000000000014,-6.000000000000012,0.31174572831474734,0.0,0.0,0.1166547151973063,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1634,81.7,-14.596923340134055,7.000000000000014,-6.000000000000012,0.31755920242533264,0.0,0.0,0.11588733790084405,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1635,81.75,-14.58090053411398,7.000000000000014,-6.000000000000012,0.32333446210483174,0.0,0.0,0.11516072990733761,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1636,81.80000000000001,-14.564589893923571,7.000000000000014,-6.000000000000012,0.3290752754160664,0.0,0.0,0.11451256036334456,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1637,81.85000000000001,-14.547993006572373,7.000000000000014,-6.000000000000012,0.3347857181411662,0.0,0.0,0.11392108459524763,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1638,81.9,-14.531111322109455,7.000000000000014,-6.000000000000012,0.34046738387559117,0.0,0.0,0.11334146416608348,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1639,81.95,-14.513946268184814,7.000000000000014,-6.000000000000012,0.34611986455777455,0.0,0.0,0.11273329384415831,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1640,82.0,-14.496499335653677,7.000000000000014,-6.000000000000012,0.351740713260007,0.0,0.0,0.11204884527504788,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1641,82.05000000000001,-14.478772196858813,7.000000000000014,-6.000000000000012,0.35732474908527934,0.0,0.0,0.11126683269786497,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1642,82.10000000000001,-14.46076686074515,7.000000000000014,-6.000000000000012,0.3628673965297935,0.0,0.0,0.11043987097707486,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1643,82.15,-14.442485457205834,7.000000000000014,-6.000000000000012,0.3683687361829868,0.0,0.0,0.10965942813676577,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1644,82.2,-14.42392998712685,7.000000000000014,-6.000000000000012,0.3738333393434701,0.0,0.0,0.10901277343329241,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1645,82.25,-14.405102123271487,7.000000000000014,-6.000000000000012,0.37927001352631606,0.0,0.0,0.10859186102187834,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1646,82.30000000000001,-14.386002985774219,7.000000000000014,-6.000000000000012,0.3846925254456579,0.0,0.0,0.10843390838104483,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1647,82.35000000000001,-14.36663287072692,7.000000000000014,-6.000000000000012,0.39011340436442055,0.0,0.0,0.10843765993531207,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1648,82.4,-14.346991645337777,7.000000000000014,-6.000000000000012,0.3955362914391891,0.0,0.0,0.1084217556867273,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1649,82.45,-14.327079241583002,7.000000000000014,-6.000000000000012,0.4009555799330933,0.0,0.0,0.1082028385276601,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1650,82.5,-14.306896087344468,7.000000000000014,-6.000000000000012,0.4063565752919551,0.0,0.0,0.10759172928640481,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1651,82.55000000000001,-14.286443584053806,7.000000000000014,-6.000000000000012,0.41171475286173376,0.0,0.0,0.10650373424585524,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1652,82.60000000000001,-14.265724612058294,7.000000000000014,-6.000000000000012,0.41700694871654065,0.0,0.0,0.10509396480617994,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1653,82.65,-14.244742889182152,7.000000000000014,-6.000000000000012,0.42222414934235175,0.0,0.0,0.10364991275153557,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1654,82.7,-14.22350219712406,7.000000000000014,-6.000000000000012,0.4273719399916942,0.0,0.0,0.10246193306091556,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1655,82.75,-14.202005695182983,7.000000000000014,-6.000000000000012,0.4324703426484433,0.0,0.0,0.10182518453696332,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1656,82.80000000000001,-14.180255162859215,7.000000000000014,-6.000000000000012,0.43755445844539054,0.0,0.0,0.10187824088383479,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1657,82.85000000000001,-14.158250249338444,7.000000000000014,-6.000000000000012,0.4426581667368268,0.0,0.0,0.10241930135315158,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1658,82.9,-14.135989346185532,7.000000000000014,-6.000000000000012,0.4477963885807057,0.0,0.0,0.10306493363287927,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1659,82.95,-14.113470610480373,7.000000000000014,-6.000000000000012,0.4529646601001147,0.0,0.0,0.10343008190929481,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1660,83.0,-14.09069288017552,7.000000000000014,-6.000000000000012,0.4581393967716352,0.0,0.0,0.10313158850898674,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1661,83.05000000000001,-14.06765667080321,7.000000000000014,-6.000000000000012,0.4632778189510134,0.0,0.0,0.1019829292587815,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1662,83.10000000000001,-14.04436509828042,7.000000000000014,-6.000000000000012,0.4683376896975133,0.0,0.0,0.10019871323354579,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1663,83.15,-14.020822901833458,7.000000000000014,-6.000000000000012,0.47329769027436797,0.0,0.0,0.09820130842719266,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1664,83.2,-13.997035329252983,7.000000000000014,-6.000000000000012,0.4781578205402326,0.0,0.0,0.09641708662009307,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1665,83.25,-13.973007119779435,7.000000000000014,-6.000000000000012,0.4829393989363773,0.0,0.0,0.09526841480642645,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1666,83.30000000000001,-13.948741389359345,7.000000000000014,-6.000000000000012,0.48768466202087524,0.0,0.0,0.09496990221986579,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1667,83.35000000000001,-13.924238653577348,7.000000000000014,-6.000000000000012,0.49243638915836385,0.0,0.0,0.0953350298631861,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1668,83.4,-13.899497750443508,7.000000000000014,-6.000000000000012,0.49721816500719385,0.0,0.0,0.09598064851079613,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1669,83.45,-13.874516837076628,7.000000000000014,-6.000000000000012,0.5020344540094435,0.0,0.0,0.09652171147038757,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1670,83.5,-13.849294305042564,7.000000000000014,-6.000000000000012,0.5068703361542326,0.0,0.0,0.09657479888378617,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1671,83.55000000000001,-13.823829803461205,7.000000000000014,-6.000000000000012,0.5116919338978221,0.0,0.0,0.09593811454227108,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1672,83.60000000000001,-13.798125111652782,7.000000000000014,-6.000000000000012,0.5164641476084597,0.0,0.0,0.09475021160394448,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1673,83.65,-13.772183388700359,7.000000000000014,-6.000000000000012,0.5211669550582165,0.0,0.0,0.09330621407990236,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1674,83.7,-13.74600841614696,7.000000000000014,-6.000000000000012,0.52579476901645,0.0,0.0,0.09189644045779488,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1675,83.75,-13.719603911798714,7.000000000000014,-6.000000000000012,0.530356599103996,0.0,0.0,0.09080833371371,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1676,83.80000000000001,-13.69297275623656,7.000000000000014,-6.000000000000012,0.534875602387821,0.0,0.0,0.09019698693197853,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1677,83.85000000000001,-13.666116351559932,7.000000000000014,-6.000000000000012,0.5393762977971939,0.0,0.0,0.08997778339434603,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1678,83.9,-13.639035126456841,7.000000000000014,-6.000000000000012,0.5438733807272556,0.0,0.0,0.0899616746565357,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1679,83.95,-13.611729013487206,7.000000000000014,-6.000000000000012,0.5483724652628474,0.0,0.0,0.08996544045309918,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1680,84.0,-13.584197879930556,7.000000000000014,-6.000000000000012,0.5528699247725655,0.0,0.0,0.08980790355543888,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1681,84.05000000000001,-13.55644202100995,7.000000000000014,-6.000000000000012,0.5573532556183913,0.0,0.0,0.08938787712224894,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1682,84.10000000000001,-13.528462554368717,7.000000000000014,-6.000000000000012,0.5618087124847904,0.0,0.0,0.08874229118394084,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1683,84.15,-13.50026114976147,7.000000000000014,-6.000000000000012,0.5662274847367854,0.0,0.0,0.08796261177064224,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1684,84.2,-13.471839805895039,7.000000000000014,-6.000000000000012,0.5706049736618546,0.0,0.0,0.08713559726274411,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1685,84.25,-13.443200652395285,7.000000000000014,-6.000000000000012,0.5749410444630598,0.0,0.0,0.08635203341462727,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1686,84.30000000000001,-13.414345701448733,7.000000000000014,-6.000000000000012,0.5792401770033173,0.0,0.0,0.08566427847167546,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1687,84.35000000000001,-13.385276634694954,7.000000000000014,-6.000000000000012,0.5835074723102274,0.0,0.0,0.0850521194703191,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1688,84.4,-13.35599495421771,7.000000000000014,-6.000000000000012,0.5877453889503492,0.0,0.0,0.08446964982447014,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1689,84.45,-13.326502095799919,7.000000000000014,-6.000000000000012,0.5919544372926744,0.0,0.0,0.08387837096055506,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1690,84.5,-13.296799510488443,7.000000000000014,-6.000000000000012,0.5961332260464047,0.0,0.0,0.08323599075588106,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1691,84.55000000000001,-13.266888773195278,7.000000000000014,-6.000000000000012,0.6002780363682625,0.0,0.0,0.08252172227969368,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1692,84.60000000000001,-13.236771706851616,7.000000000000014,-6.000000000000012,0.6043853982743741,0.0,0.0,0.08176923093525801,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1693,84.65,-13.20645023336784,7.000000000000014,-6.000000000000012,0.6084549594617883,0.0,0.0,0.08103878893166439,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1694,84.7,-13.175926210905438,7.000000000000014,-6.000000000000012,0.6124892771675405,0.0,0.0,0.08038420560865234,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1695,84.75,-13.145201305651087,7.000000000000014,-6.000000000000012,0.6164933800226535,0.0,0.0,0.07985197558806334,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1696,84.80000000000001,-13.114276872903172,7.000000000000014,-6.000000000000012,0.6204744747263469,0.0,0.0,0.07946263194291703,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1697,84.85000000000001,-13.083153858178452,7.000000000000014,-6.000000000000012,0.6244396432169452,0.0,0.0,0.07918918522751284,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1698,84.9,-13.051832908581478,7.000000000000014,-6.000000000000012,0.6283933932490982,0.0,0.0,0.07897612685088262,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1699,84.95,-13.020314518853542,7.000000000000014,-6.000000000000012,0.6323372559020335,0.0,0.0,0.07876531942550002,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1700,85.0,-12.988599182991274,7.000000000000014,-6.000000000000012,0.6362699251916482,0.0,0.0,0.07851209756726263,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1701,85.05000000000001,-12.956687526334377,7.000000000000014,-6.000000000000012,0.6401884656587598,0.0,0.0,0.07818774994809985,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1702,85.10000000000001,-12.924580336425398,7.000000000000014,-6.000000000000012,0.6440887001864581,0.0,0.0,0.07775673211742884,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1703,85.15,-12.892278656315732,7.000000000000014,-6.000000000000012,0.6479641388705026,0.0,0.0,0.07717399970452732,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1704,85.2,-12.859783922538348,7.000000000000014,-6.000000000000012,0.6518061001569109,0.0,0.0,0.07640122997560894,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1705,85.25,-12.82709804630004,7.000000000000014,-6.000000000000012,0.6556042618680635,0.0,0.0,0.07539567143677317,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1706,85.30000000000001,-12.794223496351542,7.000000000000014,-6.000000000000012,0.6593456673005882,0.0,0.0,0.07415205591048135,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1707,85.35000000000001,-12.761163479569982,7.000000000000014,-6.000000000000012,0.6630194674591117,0.0,0.0,0.07278472546410342,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1708,85.4,-12.72792154960563,7.000000000000014,-6.000000000000012,0.6666241398469985,0.0,0.0,0.07148871349400565,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1709,85.45,-12.694501065585282,7.000000000000014,-6.000000000000012,0.6701683388085122,0.0,0.0,0.07046202174425531,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1710,85.5,-12.66090471572478,7.000000000000014,-6.000000000000012,0.6736703420214241,0.0,0.0,0.06989719803485173,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1711,85.55000000000001,-12.62713403138314,7.000000000000014,-6.000000000000012,0.6771580586119974,0.0,0.0,0.06987833876372918,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1712,85.60000000000001,-12.59318890986358,7.000000000000014,-6.000000000000012,0.680658175897797,0.0,0.0,0.07025811894116885,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1713,85.65,-12.55906821379336,7.000000000000014,-6.000000000000012,0.6841838705061143,0.0,0.0,0.07075571508590173,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1714,85.7,-12.524770522812968,7.000000000000014,-6.000000000000012,0.6877337474063872,0.0,0.0,0.07107842197395797,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1715,85.75,-12.490294839052721,7.000000000000014,-6.000000000000012,0.6912917127035101,0.0,0.0,0.07093553642203432,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1716,85.80000000000001,-12.455641351542617,7.000000000000014,-6.000000000000012,0.6948273010485906,0.0,0.0,0.07018130232232522,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1717,85.85000000000001,-12.420812108947862,7.000000000000014,-6.000000000000012,0.6983098429357426,0.0,0.0,0.06895091065981518,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1718,85.9,-12.385810367249043,7.000000000000014,-6.000000000000012,0.7017223921145721,0.0,0.0,0.06752031427517124,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1719,85.95,-12.350639869736405,7.000000000000014,-6.000000000000012,0.7050618743632597,0.0,0.0,0.0661708637863967,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1720,86.0,-12.315304179812717,7.000000000000014,-6.000000000000012,0.7083394784932118,0.0,0.0,0.0651886283034031,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1721,86.05000000000001,-12.279805921887084,7.000000000000014,-6.000000000000012,0.7115807371936,0.0,0.0,0.06472251255278394,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1722,86.10000000000001,-12.244146106093357,7.000000000000014,-6.000000000000012,0.7148117297484902,0.0,0.0,0.06465189809432559,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1723,86.15,-12.208324748912235,7.000000000000014,-6.000000000000012,0.7180459270030326,0.0,0.0,0.06473020730108914,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1724,86.2,-12.172341513393054,7.000000000000014,-6.000000000000012,0.7212847504785991,0.0,0.0,0.06471774991894108,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1725,86.25,-12.136196273864375,7.000000000000014,-6.000000000000012,0.7245177019949267,0.0,0.0,0.0643780156316609,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1726,86.30000000000001,-12.099889743193561,7.000000000000014,-6.000000000000012,0.7277225520417652,0.0,0.0,0.06358878732708462,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1727,86.35000000000001,-12.063424018660198,7.000000000000014,-6.000000000000012,0.7308765807276352,0.0,0.0,0.06244690488959037,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1728,86.4,-12.026802085120798,7.000000000000014,-6.000000000000012,0.7339672425307242,0.0,0.0,0.061153448595163695,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1729,86.45,-11.990027294407126,7.000000000000014,-6.000000000000012,0.7369919255871515,0.0,0.0,0.05990470996284358,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1730,86.5,-11.953102892562082,7.000000000000014,-6.000000000000012,0.7399577135270086,0.0,0.0,0.05888327187388853,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1731,86.55000000000001,-11.916031523054425,7.000000000000014,-6.000000000000012,0.7428802527745404,0.0,0.0,0.0581889115673917,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1732,86.60000000000001,-11.878814867284628,7.000000000000014,-6.000000000000012,0.7457766046837477,0.0,0.0,0.057795074422628545,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1733,86.65,-11.84145386258605,7.000000000000014,-6.000000000000012,0.7486597602168032,0.0,0.0,0.05762140624234746,0.0,0.0,0.0,70.0,255.0,255.0,255.0
1734,86.7,-11.803948891262948,7.000000000000014,-6.000000000000012,0.7515387453079825,0.0,0.0,0.0575834102274797,0.0,0.0,0.0,70.0,255.0,255.0,255.0
